"","Casual","Registered","Month","Day","Year","Hour","Holiday","WorkDay","Weather","Temp","TempFeel","Humidity","Windspeed","MonthName"
"6918",34,207,"10",4,"2011","20","0","1","2",0.46,0.4545,0.51,0.3284,"October"
"6919",16,149,"10",4,"2011","21","0","1","1",0.44,0.4394,0.51,0.2985,"October"
"6920",22,106,"10",4,"2011","22","0","1","1",0.44,0.4394,0.51,0.3284,"October"
"6921",7,83,"10",4,"2011","23","0","1","1",0.42,0.4242,0.58,0.2537,"October"
"6922",8,42,"10",5,"2011","0","0","1","1",0.4,0.4091,0.62,0.2537,"October"
"6923",7,19,"10",5,"2011","1","0","1","1",0.4,0.4091,0.62,0.2239,"October"
"6924",6,12,"10",5,"2011","2","0","1","1",0.38,0.3939,0.66,0.1642,"October"
"6925",0,7,"10",5,"2011","3","0","1","1",0.36,0.3485,0.71,0.1343,"October"
"6926",0,6,"10",5,"2011","4","0","1","1",0.36,0.3485,0.71,0.1642,"October"
"6927",0,31,"10",5,"2011","5","0","1","1",0.34,0.3333,0.76,0.194,"October"
"6928",7,78,"10",5,"2011","6","0","1","1",0.36,0.3485,0.71,0.1642,"October"
"6929",5,228,"10",5,"2011","7","0","1","1",0.36,0.3485,0.71,0.1642,"October"
"6930",16,386,"10",5,"2011","8","0","1","1",0.4,0.4091,0.62,0.194,"October"
"6931",33,189,"10",5,"2011","9","0","1","2",0.42,0.4242,0.58,0.1343,"October"
"6932",32,106,"10",5,"2011","10","0","1","1",0.46,0.4545,0.51,0.1642,"October"
"6933",39,135,"10",5,"2011","11","0","1","1",0.5,0.4848,0.45,0.2239,"October"
"6934",47,193,"10",5,"2011","12","0","1","1",0.5,0.4848,0.45,0.2985,"October"
"6935",43,163,"10",5,"2011","13","0","1","1",0.48,0.4697,0.48,0.3284,"October"
"6936",67,131,"10",5,"2011","14","0","1","1",0.52,0.5,0.42,0.2985,"October"
"6937",57,178,"10",5,"2011","15","0","1","1",0.5,0.4848,0.45,0.2836,"October"
"6938",60,242,"10",5,"2011","16","0","1","1",0.5,0.4848,0.45,0.2537,"October"
"6939",79,445,"10",5,"2011","17","0","1","2",0.46,0.4545,0.51,0.2537,"October"
"6940",43,354,"10",5,"2011","18","0","1","2",0.44,0.4394,0.54,0.2537,"October"
"6941",25,228,"10",5,"2011","19","0","1","2",0.44,0.4394,0.54,0.3881,"October"
"6942",29,155,"10",5,"2011","20","0","1","2",0.44,0.4394,0.54,0.2239,"October"
"6943",31,112,"10",5,"2011","21","0","1","1",0.42,0.4242,0.58,0.1642,"October"
"6944",24,89,"10",5,"2011","22","0","1","1",0.42,0.4242,0.54,0.1642,"October"
"6945",18,99,"10",5,"2011","23","0","1","1",0.4,0.4091,0.62,0.2239,"October"
"6946",16,80,"10",6,"2011","0","0","0","1",0.4,0.4091,0.62,0.194,"October"
"6947",20,50,"10",6,"2011","1","0","0","1",0.4,0.4091,0.62,0.194,"October"
"6948",6,25,"10",6,"2011","2","0","0","1",0.4,0.4091,0.62,0.2537,"October"
"6949",1,19,"10",6,"2011","3","0","0","1",0.4,0.4091,0.62,0.1343,"October"
"6950",4,4,"10",6,"2011","4","0","0","1",0.38,0.3939,0.66,0.0896,"October"
"6951",1,7,"10",6,"2011","5","0","0","1",0.38,0.3939,0.66,0,"October"
"6952",1,17,"10",6,"2011","6","0","0","1",0.36,0.3788,0.71,0,"October"
"6953",8,49,"10",6,"2011","7","0","0","1",0.36,0.3636,0.76,0.1045,"October"
"6954",26,88,"10",6,"2011","8","0","0","1",0.4,0.4091,0.71,0,"October"
"6955",47,122,"10",6,"2011","9","0","0","1",0.42,0.4242,0.67,0.0896,"October"
"6956",87,149,"10",6,"2011","10","0","0","2",0.44,0.4394,0.62,0.1045,"October"
"6957",110,172,"10",6,"2011","11","0","0","2",0.44,0.4394,0.62,0.1045,"October"
"6958",132,211,"10",6,"2011","12","0","0","1",0.46,0.4545,0.55,0.0896,"October"
"6959",136,186,"10",6,"2011","13","0","0","1",0.5,0.4848,0.45,0,"October"
"6960",133,177,"10",6,"2011","14","0","0","2",0.48,0.4697,0.48,0.2239,"October"
"6961",159,223,"10",6,"2011","15","0","0","1",0.48,0.4697,0.51,0.2239,"October"
"6962",169,190,"10",6,"2011","16","0","0","1",0.5,0.4848,0.45,0.194,"October"
"6963",143,217,"10",6,"2011","17","0","0","1",0.46,0.4545,0.55,0.1343,"October"
"6964",111,224,"10",6,"2011","18","0","0","1",0.44,0.4394,0.54,0.0896,"October"
"6965",47,173,"10",6,"2011","19","0","0","1",0.44,0.4394,0.67,0,"October"
"6966",48,111,"10",6,"2011","20","0","0","1",0.42,0.4242,0.67,0,"October"
"6967",37,120,"10",6,"2011","21","0","0","1",0.4,0.4091,0.76,0,"October"
"6968",30,114,"10",6,"2011","22","0","0","1",0.4,0.4091,0.76,0,"October"
"6969",27,81,"10",6,"2011","23","0","0","1",0.38,0.3939,0.82,0,"October"
"6970",24,64,"10",0,"2011","0","0","0","1",0.36,0.3788,0.87,0,"October"
"6971",11,60,"10",0,"2011","1","0","0","1",0.36,0.3788,0.87,0,"October"
"6972",10,40,"10",0,"2011","2","0","0","1",0.34,0.3485,0.87,0.0896,"October"
"6973",15,31,"10",0,"2011","3","0","0","1",0.34,0.3636,0.87,0,"October"
"6974",5,1,"10",0,"2011","4","0","0","1",0.34,0.3636,0.87,0,"October"
"6975",1,2,"10",0,"2011","5","0","0","1",0.32,0.3485,0.87,0,"October"
"6976",0,12,"10",0,"2011","6","0","0","1",0.32,0.3333,0.87,0.1045,"October"
"6977",3,18,"10",0,"2011","7","0","0","1",0.34,0.3485,0.87,0.0896,"October"
"6978",32,56,"10",0,"2011","8","0","0","1",0.36,0.3485,0.87,0.1343,"October"
"6979",48,95,"10",0,"2011","9","0","0","1",0.4,0.4091,0.76,0,"October"
"6980",104,185,"10",0,"2011","10","0","0","1",0.42,0.4242,0.71,0.0896,"October"
"6981",131,202,"10",0,"2011","11","0","0","1",0.46,0.4545,0.72,0.1642,"October"
"6982",164,249,"10",0,"2011","12","0","0","1",0.5,0.4848,0.59,0.2537,"October"
"6983",160,255,"10",0,"2011","13","0","0","1",0.52,0.5,0.55,0.194,"October"
"6984",192,216,"10",0,"2011","14","0","0","1",0.52,0.5,0.55,0.2239,"October"
"6985",171,216,"10",0,"2011","15","0","0","1",0.52,0.5,0.52,0.1642,"October"
"6986",188,217,"10",0,"2011","16","0","0","1",0.52,0.5,0.55,0.194,"October"
"6987",120,220,"10",0,"2011","17","0","0","1",0.5,0.4848,0.63,0.1343,"October"
"6988",88,196,"10",0,"2011","18","0","0","1",0.5,0.4848,0.63,0.1045,"October"
"6989",53,140,"10",0,"2011","19","0","0","1",0.46,0.4545,0.77,0,"October"
"6990",32,112,"10",0,"2011","20","0","0","1",0.44,0.4394,0.72,0.0896,"October"
"6991",24,75,"10",0,"2011","21","0","0","1",0.44,0.4394,0.72,0.0896,"October"
"6992",25,69,"10",0,"2011","22","0","0","1",0.42,0.4242,0.77,0.1045,"October"
"6993",18,31,"10",0,"2011","23","0","0","1",0.42,0.4242,0.77,0.1642,"October"
"6994",6,26,"10",1,"2011","0","0","1","1",0.42,0.4242,0.77,0,"October"
"6995",7,8,"10",1,"2011","1","0","1","1",0.4,0.4091,0.82,0.1343,"October"
"6996",1,6,"10",1,"2011","2","0","1","1",0.4,0.4091,0.87,0.1045,"October"
"6997",1,3,"10",1,"2011","3","0","1","1",0.4,0.4091,0.82,0.0896,"October"
"6998",1,5,"10",1,"2011","4","0","1","1",0.4,0.4091,0.82,0,"October"
"6999",2,19,"10",1,"2011","5","0","1","1",0.38,0.3939,0.87,0,"October"
"7000",3,83,"10",1,"2011","6","0","1","1",0.4,0.4091,0.87,0.1045,"October"
"7001",11,274,"10",1,"2011","7","0","1","2",0.38,0.3939,0.94,0.1045,"October"
"7002",20,378,"10",1,"2011","8","0","1","2",0.42,0.4242,0.88,0.1642,"October"
"7003",29,166,"10",1,"2011","9","0","1","2",0.44,0.4394,0.82,0.1642,"October"
"7004",47,82,"10",1,"2011","10","0","1","2",0.46,0.4545,0.82,0.2537,"October"
"7005",59,109,"10",1,"2011","11","0","1","2",0.5,0.4848,0.72,0.1642,"October"
"7006",64,156,"10",1,"2011","12","0","1","2",0.52,0.5,0.68,0.1045,"October"
"7007",60,138,"10",1,"2011","13","0","1","2",0.54,0.5152,0.64,0.2239,"October"
"7008",63,143,"10",1,"2011","14","0","1","2",0.54,0.5152,0.64,0.194,"October"
"7009",52,125,"10",1,"2011","15","0","1","1",0.56,0.5303,0.6,0.1642,"October"
"7010",68,242,"10",1,"2011","16","0","1","1",0.54,0.5152,0.64,0.194,"October"
"7011",87,527,"10",1,"2011","17","0","1","1",0.52,0.5,0.68,0.1343,"October"
"7012",58,428,"10",1,"2011","18","0","1","1",0.54,0.5152,0.6,0.0896,"October"
"7013",25,212,"10",1,"2011","19","0","1","3",0.48,0.4697,0.82,0,"October"
"7014",11,118,"10",1,"2011","20","0","1","1",0.48,0.4697,0.82,0.1045,"October"
"7015",12,114,"10",1,"2011","21","0","1","1",0.46,0.4545,0.87,0.1045,"October"
"7016",3,76,"10",1,"2011","22","0","1","1",0.48,0.4697,0.75,0.1642,"October"
"7017",9,50,"10",1,"2011","23","0","1","1",0.46,0.4545,0.77,0.0896,"October"
"7018",4,26,"10",2,"2011","0","0","1","1",0.44,0.4394,0.77,0.1343,"October"
"7019",5,6,"10",2,"2011","1","0","1","1",0.44,0.4394,0.77,0.1343,"October"
"7020",2,3,"10",2,"2011","2","0","1","1",0.42,0.4242,0.82,0.1343,"October"
"7021",1,3,"10",2,"2011","3","0","1","1",0.4,0.4091,0.87,0,"October"
"7022",0,5,"10",2,"2011","4","0","1","1",0.38,0.3939,0.87,0.1343,"October"
"7023",0,24,"10",2,"2011","5","0","1","1",0.38,0.3939,0.87,0.1343,"October"
"7024",3,95,"10",2,"2011","6","0","1","1",0.38,0.3939,0.82,0.1045,"October"
"7025",15,299,"10",2,"2011","7","0","1","1",0.4,0.4091,0.76,0.194,"October"
"7026",25,383,"10",2,"2011","8","0","1","1",0.44,0.4394,0.72,0,"October"
"7027",29,194,"10",2,"2011","9","0","1","1",0.48,0.4697,0.55,0.2239,"October"
"7028",26,102,"10",2,"2011","10","0","1","1",0.5,0.4848,0.51,0.2537,"October"
"7029",46,120,"10",2,"2011","11","0","1","1",0.52,0.5,0.48,0.2836,"October"
"7030",35,165,"10",2,"2011","12","0","1","1",0.54,0.5152,0.39,0.3582,"October"
"7031",37,161,"10",2,"2011","13","0","1","1",0.56,0.5303,0.37,0.3881,"October"
"7032",66,134,"10",2,"2011","14","0","1","1",0.56,0.5303,0.4,0.2537,"October"
"7033",63,171,"10",2,"2011","15","0","1","1",0.56,0.5303,0.37,0.1045,"October"
"7034",52,233,"10",2,"2011","16","0","1","1",0.56,0.5303,0.37,0.194,"October"
"7035",68,517,"10",2,"2011","17","0","1","1",0.56,0.5303,0.37,0.1045,"October"
"7036",65,453,"10",2,"2011","18","0","1","1",0.52,0.5,0.42,0.1045,"October"
"7037",44,294,"10",2,"2011","19","0","1","1",0.48,0.4697,0.67,0.194,"October"
"7038",40,208,"10",2,"2011","20","0","1","1",0.46,0.4545,0.67,0.1045,"October"
"7039",32,169,"10",2,"2011","21","0","1","1",0.44,0.4394,0.72,0.1343,"October"
"7040",22,148,"10",2,"2011","22","0","1","1",0.46,0.4545,0.67,0.194,"October"
"7041",15,79,"10",2,"2011","23","0","1","1",0.44,0.4394,0.72,0.1343,"October"
"7042",4,28,"10",3,"2011","0","0","1","1",0.44,0.4394,0.72,0.194,"October"
"7043",3,9,"10",3,"2011","1","0","1","1",0.44,0.4394,0.67,0.2537,"October"
"7044",2,1,"10",3,"2011","2","0","1","1",0.44,0.4394,0.67,0.1642,"October"
"7045",0,3,"10",3,"2011","3","0","1","1",0.44,0.4394,0.67,0.2239,"October"
"7046",0,5,"10",3,"2011","4","0","1","1",0.42,0.4242,0.71,0.2537,"October"
"7047",0,21,"10",3,"2011","5","0","1","1",0.42,0.4242,0.71,0.2239,"October"
"7048",0,92,"10",3,"2011","6","0","1","1",0.42,0.4242,0.71,0.2239,"October"
"7049",15,284,"10",3,"2011","7","0","1","1",0.42,0.4242,0.71,0.1642,"October"
"7050",26,438,"10",3,"2011","8","0","1","2",0.44,0.4394,0.67,0.194,"October"
"7051",14,226,"10",3,"2011","9","0","1","2",0.48,0.4697,0.63,0.2239,"October"
"7052",26,105,"10",3,"2011","10","0","1","2",0.52,0.5,0.62,0.2537,"October"
"7053",23,132,"10",3,"2011","11","0","1","1",0.52,0.5,0.59,0.3284,"October"
"7054",39,155,"10",3,"2011","12","0","1","3",0.58,0.5455,0.53,0.2239,"October"
"7055",20,62,"10",3,"2011","13","0","1","3",0.56,0.5303,0.6,0.1045,"October"
"7056",14,52,"10",3,"2011","14","0","1","2",0.52,0.5,0.77,0,"October"
"7057",11,59,"10",3,"2011","15","0","1","2",0.52,0.5,0.77,0,"October"
"7058",17,196,"10",3,"2011","16","0","1","2",0.52,0.5,0.77,0.0896,"October"
"7059",40,414,"10",3,"2011","17","0","1","2",0.52,0.5,0.77,0.1045,"October"
"7060",55,398,"10",3,"2011","18","0","1","1",0.52,0.5,0.77,0.1642,"October"
"7061",25,306,"10",3,"2011","19","0","1","1",0.5,0.4848,0.82,0,"October"
"7062",27,180,"10",3,"2011","20","0","1","1",0.5,0.4848,0.88,0,"October"
"7063",17,140,"10",3,"2011","21","0","1","2",0.52,0.5,0.77,0,"October"
"7064",23,112,"10",3,"2011","22","0","1","2",0.48,0.4697,0.88,0.0896,"October"
"7065",3,72,"10",3,"2011","23","0","1","2",0.48,0.4697,0.88,0.0896,"October"
"7066",3,23,"10",4,"2011","0","0","1","1",0.46,0.4545,0.94,0,"October"
"7067",2,9,"10",4,"2011","1","0","1","1",0.46,0.4545,0.94,0,"October"
"7068",3,5,"10",4,"2011","2","0","1","3",0.46,0.4545,0.94,0,"October"
"7069",1,3,"10",4,"2011","3","0","1","3",0.46,0.4545,0.94,0,"October"
"7070",1,3,"10",4,"2011","4","0","1","3",0.48,0.4697,0.88,0,"October"
"7071",1,14,"10",4,"2011","5","0","1","3",0.48,0.4697,0.88,0.0896,"October"
"7072",4,42,"10",4,"2011","6","0","1","3",0.5,0.4848,0.82,0,"October"
"7073",9,128,"10",4,"2011","7","0","1","2",0.46,0.4545,0.94,0.0896,"October"
"7074",12,304,"10",4,"2011","8","0","1","3",0.48,0.4697,0.88,0.194,"October"
"7075",16,155,"10",4,"2011","9","0","1","2",0.5,0.4848,0.82,0.1642,"October"
"7076",10,52,"10",4,"2011","10","0","1","3",0.5,0.4848,0.88,0.194,"October"
"7077",8,44,"10",4,"2011","11","0","1","3",0.5,0.4848,0.88,0.1343,"October"
"7078",8,45,"10",4,"2011","12","0","1","3",0.5,0.4848,0.88,0.1343,"October"
"7079",10,64,"10",4,"2011","13","0","1","2",0.5,0.4848,0.88,0.1642,"October"
"7080",16,76,"10",4,"2011","14","0","1","2",0.52,0.5,0.83,0,"October"
"7081",12,95,"10",4,"2011","15","0","1","2",0.52,0.5,0.83,0.1045,"October"
"7082",14,193,"10",4,"2011","16","0","1","2",0.56,0.5303,0.73,0.1642,"October"
"7083",31,291,"10",4,"2011","17","0","1","2",0.5,0.4848,0.72,0.4627,"October"
"7084",14,226,"10",4,"2011","18","0","1","2",0.48,0.4697,0.67,0.4627,"October"
"7085",19,200,"10",4,"2011","19","0","1","2",0.44,0.4394,0.67,0.4627,"October"
"7086",11,171,"10",4,"2011","20","0","1","1",0.42,0.4242,0.67,0.4925,"October"
"7087",13,119,"10",4,"2011","21","0","1","1",0.4,0.4091,0.62,0.5224,"October"
"7088",14,97,"10",4,"2011","22","0","1","1",0.36,0.3182,0.66,0.4925,"October"
"7089",8,60,"10",4,"2011","23","0","1","1",0.34,0.303,0.61,0.4179,"October"
"7090",4,40,"10",5,"2011","0","0","1","1",0.34,0.3182,0.66,0.2537,"October"
"7091",7,9,"10",5,"2011","1","0","1","1",0.32,0.303,0.66,0.2537,"October"
"7092",1,3,"10",5,"2011","2","0","1","1",0.32,0.303,0.66,0.2836,"October"
"7093",4,4,"10",5,"2011","3","0","1","1",0.3,0.2879,0.7,0.2836,"October"
"7094",5,5,"10",5,"2011","4","0","1","1",0.3,0.2879,0.65,0.2836,"October"
"7095",0,25,"10",5,"2011","5","0","1","2",0.3,0.2879,0.61,0.2537,"October"
"7096",1,74,"10",5,"2011","6","0","1","1",0.28,0.2727,0.65,0.2537,"October"
"7097",6,199,"10",5,"2011","7","0","1","1",0.28,0.2727,0.65,0.2537,"October"
"7098",13,361,"10",5,"2011","8","0","1","1",0.3,0.2879,0.61,0.2836,"October"
"7099",19,210,"10",5,"2011","9","0","1","1",0.32,0.303,0.57,0.2239,"October"
"7100",28,102,"10",5,"2011","10","0","1","1",0.34,0.3182,0.57,0.2239,"October"
"7101",40,128,"10",5,"2011","11","0","1","1",0.36,0.3485,0.5,0.2239,"October"
"7102",46,167,"10",5,"2011","12","0","1","2",0.38,0.3939,0.4,0.1642,"October"
"7103",43,185,"10",5,"2011","13","0","1","2",0.38,0.3939,0.42,0.2239,"October"
"7104",33,152,"10",5,"2011","14","0","1","2",0.36,0.3485,0.46,0.194,"October"
"7105",44,171,"10",5,"2011","15","0","1","2",0.36,0.3333,0.43,0.2537,"October"
"7106",46,262,"10",5,"2011","16","0","1","2",0.36,0.3485,0.46,0.1642,"October"
"7107",35,411,"10",5,"2011","17","0","1","2",0.36,0.3485,0.5,0.1343,"October"
"7108",36,332,"10",5,"2011","18","0","1","2",0.36,0.3485,0.53,0.1642,"October"
"7109",16,188,"10",5,"2011","19","0","1","2",0.36,0.3485,0.5,0.1343,"October"
"7110",12,131,"10",5,"2011","20","0","1","3",0.34,0.3182,0.61,0.2239,"October"
"7111",5,69,"10",5,"2011","21","0","1","3",0.32,0.3182,0.7,0.1642,"October"
"7112",4,32,"10",5,"2011","22","0","1","3",0.3,0.2879,0.75,0.2836,"October"
"7113",8,31,"10",5,"2011","23","0","1","3",0.3,0.2727,0.81,0.3284,"October"
"7114",0,19,"10",6,"2011","0","0","0","3",0.28,0.2576,0.87,0.2985,"October"
"7115",0,18,"10",6,"2011","1","0","0","3",0.3,0.2727,0.87,0.2985,"October"
"7116",1,16,"10",6,"2011","2","0","0","3",0.3,0.2727,0.87,0.2985,"October"
"7117",0,8,"10",6,"2011","3","0","0","3",0.3,0.2727,0.81,0.4179,"October"
"7118",0,1,"10",6,"2011","4","0","0","3",0.3,0.2727,0.81,0.4179,"October"
"7119",0,1,"10",6,"2011","5","0","0","3",0.26,0.2273,0.93,0.3582,"October"
"7120",4,1,"10",6,"2011","6","0","0","3",0.26,0.2273,0.87,0.3582,"October"
"7121",1,6,"10",6,"2011","7","0","0","3",0.26,0.2273,0.87,0.3582,"October"
"7122",4,16,"10",6,"2011","8","0","0","3",0.28,0.2576,0.87,0.3582,"October"
"7123",1,19,"10",6,"2011","9","0","0","3",0.28,0.2576,0.87,0.3582,"October"
"7124",0,12,"10",6,"2011","10","0","0","3",0.26,0.2273,0.93,0.3284,"October"
"7125",1,26,"10",6,"2011","11","0","0","3",0.26,0.2273,0.93,0.3881,"October"
"7126",6,44,"10",6,"2011","12","0","0","3",0.24,0.197,0.87,0.4925,"October"
"7127",0,30,"10",6,"2011","13","0","0","3",0.24,0.197,0.87,0.5224,"October"
"7128",0,29,"10",6,"2011","14","0","0","3",0.24,0.197,0.87,0.4478,"October"
"7129",3,38,"10",6,"2011","15","0","0","3",0.22,0.2121,0.93,0.2537,"October"
"7130",3,19,"10",6,"2011","16","0","0","3",0.22,0.197,0.93,0.3284,"October"
"7131",3,28,"10",6,"2011","17","0","0","3",0.22,0.197,0.93,0.3284,"October"
"7132",6,37,"10",6,"2011","18","0","0","3",0.22,0.197,0.93,0.3284,"October"
"7133",3,36,"10",6,"2011","19","0","0","1",0.24,0.2121,0.87,0.3582,"October"
"7134",7,40,"10",6,"2011","20","0","0","1",0.24,0.2121,0.87,0.3582,"October"
"7135",1,49,"10",6,"2011","21","0","0","1",0.24,0.2121,0.87,0.3582,"October"
"7136",10,44,"10",6,"2011","22","0","0","1",0.22,0.2121,0.87,0.2239,"October"
"7137",3,33,"10",6,"2011","23","0","0","1",0.22,0.2273,0.87,0.194,"October"
"7138",7,47,"10",0,"2011","0","0","0","1",0.22,0.2121,0.87,0.2239,"October"
"7139",9,34,"10",0,"2011","1","0","0","1",0.22,0.2121,0.87,0.2537,"October"
"7140",7,43,"10",0,"2011","2","0","0","1",0.22,0.2121,0.87,0.2836,"October"
"7141",7,26,"10",0,"2011","3","0","0","1",0.24,0.2121,0.75,0.3582,"October"
"7142",1,10,"10",0,"2011","4","0","0","1",0.22,0.197,0.8,0.3284,"October"
"7143",0,4,"10",0,"2011","5","0","0","1",0.24,0.2121,0.75,0.2985,"October"
"7144",2,8,"10",0,"2011","6","0","0","1",0.24,0.2273,0.75,0.2537,"October"
"7145",7,15,"10",0,"2011","7","0","0","1",0.24,0.2879,0.75,0,"October"
"7146",20,60,"10",0,"2011","8","0","0","1",0.26,0.2576,0.7,0.2239,"October"
"7147",55,92,"10",0,"2011","9","0","0","1",0.3,0.2879,0.65,0.2537,"October"
"7148",53,125,"10",0,"2011","10","0","0","1",0.32,0.3333,0.61,0.0896,"October"
"7149",58,182,"10",0,"2011","11","0","0","1",0.36,0.3485,0.53,0.2239,"October"
"7150",85,229,"10",0,"2011","12","0","0","1",0.38,0.3939,0.5,0.194,"October"
"7151",113,232,"10",0,"2011","13","0","0","1",0.4,0.4091,0.43,0.2239,"October"
"7152",91,209,"10",0,"2011","14","0","0","1",0.42,0.4242,0.38,0.194,"October"
"7153",88,202,"10",0,"2011","15","0","0","1",0.42,0.4242,0.35,0.1642,"October"
"7154",107,213,"10",0,"2011","16","0","0","1",0.42,0.4242,0.32,0.1343,"October"
"7155",54,191,"10",0,"2011","17","0","0","1",0.4,0.4091,0.35,0.1045,"October"
"7156",51,162,"10",0,"2011","18","0","0","1",0.36,0.3485,0.4,0.1343,"October"
"7157",28,125,"10",0,"2011","19","0","0","1",0.56,0.5303,0.49,0.2985,"October"
"7158",18,74,"10",0,"2011","20","0","0","1",0.34,0.3636,0.57,0,"October"
"7159",4,75,"10",0,"2011","21","0","0","1",0.32,0.3485,0.66,0,"October"
"7160",13,58,"10",0,"2011","22","0","0","1",0.3,0.3333,0.75,0,"October"
"7161",7,30,"10",0,"2011","23","0","0","1",0.26,0.303,0.87,0,"October"
"7162",3,20,"10",1,"2011","0","0","1","1",0.26,0.303,0.87,0,"October"
"7163",5,8,"10",1,"2011","1","0","1","1",0.26,0.303,0.81,0,"October"
"7164",0,3,"10",1,"2011","2","0","1","1",0.24,0.2879,0.87,0,"October"
"7165",0,3,"10",1,"2011","3","0","1","1",0.24,0.2576,0.87,0.1045,"October"
"7166",1,5,"10",1,"2011","4","0","1","1",0.24,0.2879,0.87,0,"October"
"7167",0,18,"10",1,"2011","5","0","1","1",0.22,0.2727,0.93,0,"October"
"7168",4,82,"10",1,"2011","6","0","1","1",0.24,0.2879,0.87,0,"October"
"7169",11,216,"10",1,"2011","7","0","1","1",0.24,0.2879,0.93,0,"October"
"7170",17,355,"10",1,"2011","8","0","1","2",0.28,0.3182,0.87,0,"October"
"7171",14,197,"10",1,"2011","9","0","1","2",0.32,0.3182,0.76,0.1642,"October"
"7172",18,87,"10",1,"2011","10","0","1","2",0.36,0.3485,0.57,0.1642,"October"
"7173",31,97,"10",1,"2011","11","0","1","1",0.4,0.4091,0.5,0.1343,"October"
"7174",30,140,"10",1,"2011","12","0","1","1",0.42,0.4242,0.44,0.2239,"October"
"7175",24,128,"10",1,"2011","13","0","1","2",0.44,0.4394,0.44,0.2239,"October"
"7176",22,119,"10",1,"2011","14","0","1","2",0.44,0.4394,0.47,0.2239,"October"
"7177",27,141,"10",1,"2011","15","0","1","1",0.44,0.4394,0.47,0.1642,"October"
"7178",30,242,"10",1,"2011","16","0","1","1",0.42,0.4242,0.54,0.1642,"October"
"7179",44,442,"10",1,"2011","17","0","1","1",0.42,0.4242,0.54,0.1343,"October"
"7180",30,392,"10",1,"2011","18","0","1","1",0.4,0.4091,0.66,0.0896,"October"
"7181",12,226,"10",1,"2011","19","0","1","1",0.4,0.4091,0.66,0.0896,"October"
"7182",18,154,"10",1,"2011","20","0","1","1",0.4,0.4091,0.66,0.0896,"October"
"7183",7,109,"10",1,"2011","21","0","1","2",0.36,0.3485,0.76,0.194,"October"
"7184",8,77,"10",1,"2011","22","0","1","2",0.36,0.3485,0.76,0.194,"October"
"7185",6,46,"10",1,"2011","23","0","1","2",0.36,0.3485,0.76,0.194,"October"
"7186",3,18,"11",2,"2011","0","0","1","2",0.36,0.3485,0.87,0.1642,"November"
"7187",3,8,"11",2,"2011","1","0","1","1",0.36,0.3485,0.81,0.1343,"November"
"7188",1,3,"11",2,"2011","2","0","1","2",0.36,0.3485,0.81,0.1642,"November"
"7189",1,5,"11",2,"2011","3","0","1","2",0.36,0.3485,0.81,0.1343,"November"
"7190",1,7,"11",2,"2011","4","0","1","1",0.34,0.3182,0.81,0.2239,"November"
"7191",0,18,"11",2,"2011","5","0","1","1",0.32,0.3182,0.81,0.194,"November"
"7192",3,90,"11",2,"2011","6","0","1","1",0.32,0.3182,0.81,0.194,"November"
"7193",8,246,"11",2,"2011","7","0","1","1",0.34,0.3333,0.76,0.194,"November"
"7194",17,402,"11",2,"2011","8","0","1","1",0.36,0.3333,0.71,0.2537,"November"
"7195",16,206,"11",2,"2011","9","0","1","1",0.4,0.4091,0.66,0.1642,"November"
"7196",21,114,"11",2,"2011","10","0","1","1",0.44,0.4394,0.62,0.1343,"November"
"7197",16,101,"11",2,"2011","11","0","1","1",0.46,0.4545,0.63,0.1045,"November"
"7198",23,153,"11",2,"2011","12","0","1","1",0.5,0.4848,0.48,0.0896,"November"
"7199",20,147,"11",2,"2011","13","0","1","1",0.48,0.4697,0.55,0.194,"November"
"7200",32,118,"11",2,"2011","14","0","1","1",0.5,0.4848,0.48,0.2537,"November"
"7201",38,148,"11",2,"2011","15","0","1","1",0.5,0.4848,0.45,0.1343,"November"
"7202",46,252,"11",2,"2011","16","0","1","1",0.48,0.4697,0.44,0.1642,"November"
"7203",36,470,"11",2,"2011","17","0","1","1",0.44,0.4394,0.54,0.1642,"November"
"7204",39,421,"11",2,"2011","18","0","1","1",0.42,0.4242,0.58,0.1045,"November"
"7205",39,274,"11",2,"2011","19","0","1","1",0.42,0.4242,0.58,0.0896,"November"
"7206",18,191,"11",2,"2011","20","0","1","1",0.4,0.4091,0.71,0,"November"
