Registered,Date,Year,Month,Day,Hour,Holiday,WorkDay,Weather,Temp,TempFeel,Humidity,Windspeed,Casual
402,11/1/11,2011,11,2,8,0,1,1,0.36,0.3333,0.71,0.2537,17
206,11/1/11,2011,11,2,9,0,1,1,0.4,0.4091,0.66,0.1642,16
114,11/1/11,2011,11,2,10,0,1,1,0.44,0.4394,0.62,0.1343,21
101,11/1/11,2011,11,2,11,0,1,1,0.46,0.4545,0.63,0.1045,16
153,11/1/11,2011,11,2,12,0,1,1,0.5,0.4848,0.48,0.0896,23
147,11/1/11,2011,11,2,13,0,1,1,0.48,0.4697,0.55,0.194,20
118,11/1/11,2011,11,2,14,0,1,1,0.5,0.4848,0.48,0.2537,32
148,11/1/11,2011,11,2,15,0,1,1,0.5,0.4848,0.45,0.1343,38
252,11/1/11,2011,11,2,16,0,1,1,0.48,0.4697,0.44,0.1642,46
470,11/1/11,2011,11,2,17,0,1,1,0.44,0.4394,0.54,0.1642,36
421,11/1/11,2011,11,2,18,0,1,1,0.42,0.4242,0.58,0.1045,39
274,11/1/11,2011,11,2,19,0,1,1,0.42,0.4242,0.58,0.0896,39
191,11/1/11,2011,11,2,20,0,1,1,0.4,0.4091,0.71,0,18
114,11/1/11,2011,11,2,21,0,1,1,0.36,0.3788,0.81,0,13
91,11/1/11,2011,11,2,22,0,1,1,0.36,0.3788,0.81,0,5
61,11/1/11,2011,11,2,23,0,1,1,0.34,0.3636,0.87,0,11
19,11/2/11,2011,11,3,0,0,1,1,0.32,0.3485,0.87,0,0
8,11/2/11,2011,11,3,1,0,1,1,0.3,0.3333,0.87,0,2
2,11/2/11,2011,11,3,2,0,1,1,0.3,0.3333,0.87,0,0
2,11/2/11,2011,11,3,3,0,1,1,0.3,0.3333,0.75,0,0
4,11/2/11,2011,11,3,4,0,1,1,0.3,0.3333,0.87,0,0
27,11/2/11,2011,11,3,5,0,1,1,0.3,0.3333,0.81,0,0
91,11/2/11,2011,11,3,6,0,1,1,0.3,0.3333,0.81,0,1
240,11/2/11,2011,11,3,7,0,1,1,0.3,0.3333,0.81,0,11
452,11/2/11,2011,11,3,8,0,1,1,0.32,0.3485,0.87,0,20
213,11/2/11,2011,11,3,9,0,1,1,0.34,0.3636,0.87,0,15
108,11/2/11,2011,11,3,10,0,1,1,0.4,0.4091,0.71,0.0896,25
117,11/2/11,2011,11,3,11,0,1,1,0.42,0.4242,0.71,0.1343,27
157,11/2/11,2011,11,3,12,0,1,1,0.46,0.4545,0.55,0.1642,32
139,11/2/11,2011,11,3,13,0,1,1,0.48,0.4697,0.48,0.1642,22
132,11/2/11,2011,11,3,14,0,1,1,0.5,0.4848,0.45,0.1642,40
161,11/2/11,2011,11,3,15,0,1,1,0.48,0.4697,0.51,0.1642,26
231,11/2/11,2011,11,3,16,0,1,1,0.48,0.4697,0.51,0.1045,35
523,11/2/11,2011,11,3,17,0,1,1,0.44,0.4394,0.62,0.194,30
448,11/2/11,2011,11,3,18,0,1,1,0.42,0.4242,0.71,0.1642,31
257,11/2/11,2011,11,3,19,0,1,1,0.4,0.4091,0.76,0.1343,25
177,11/2/11,2011,11,3,20,0,1,1,0.4,0.4091,0.66,0.1343,5
155,11/2/11,2011,11,3,21,0,1,1,0.38,0.3939,0.71,0.1343,13
99,11/2/11,2011,11,3,22,0,1,1,0.36,0.3485,0.71,0.1343,7
54,11/2/11,2011,11,3,23,0,1,1,0.36,0.3636,0.76,0.0896,3
28,11/3/11,2011,11,4,0,0,1,1,0.36,0.3636,0.76,0.0896,3
12,11/3/11,2011,11,4,1,0,1,1,0.34,0.3333,0.81,0.1343,3
5,11/3/11,2011,11,4,2,0,1,1,0.34,0.3333,0.76,0.1343,2
4,11/3/11,2011,11,4,3,0,1,1,0.34,0.3333,0.81,0.1343,1
3,11/3/11,2011,11,4,4,0,1,1,0.32,0.3333,0.81,0.0896,1
27,11/3/11,2011,11,4,5,0,1,1,0.32,0.3333,0.81,0.1343,1
96,11/3/11,2011,11,4,6,0,1,1,0.34,0.3333,0.76,0.194,3
280,11/3/11,2011,11,4,7,0,1,2,0.32,0.3333,0.81,0.0896,12
394,11/3/11,2011,11,4,8,0,1,2,0.34,0.3485,0.81,0.0896,8
155,11/3/11,2011,11,4,9,0,1,2,0.36,0.3485,0.81,0.194,9
98,11/3/11,2011,11,4,10,0,1,2,0.4,0.4091,0.76,0.194,12
108,11/3/11,2011,11,4,11,0,1,1,0.44,0.4394,0.67,0.194,12
162,11/3/11,2011,11,4,12,0,1,1,0.5,0.4848,0.51,0.194,17
150,11/3/11,2011,11,4,13,0,1,2,0.52,0.5,0.48,0.2537,19
120,11/3/11,2011,11,4,14,0,1,1,0.52,0.5,0.52,0.1642,32
138,11/3/11,2011,11,4,15,0,1,1,0.52,0.5,0.52,0.1642,24
234,11/3/11,2011,11,4,16,0,1,1,0.52,0.5,0.48,0.194,33
465,11/3/11,2011,11,4,17,0,1,1,0.48,0.4697,0.55,0.0896,33
409,11/3/11,2011,11,4,18,0,1,1,0.46,0.4545,0.63,0.1343,24
234,11/3/11,2011,11,4,19,0,1,1,0.44,0.4394,0.67,0.0896,18
198,11/3/11,2011,11,4,20,0,1,1,0.42,0.4242,0.71,0.1045,11
140,11/3/11,2011,11,4,21,0,1,1,0.4,0.4091,0.76,0.1343,4
116,11/3/11,2011,11,4,22,0,1,1,0.4,0.4091,0.82,0,21
80,11/3/11,2011,11,4,23,0,1,1,0.4,0.4091,0.82,0.0896,15
32,11/4/11,2011,11,5,0,0,1,2,0.4,0.4091,0.82,0,11
16,11/4/11,2011,11,5,1,0,1,2,0.4,0.4091,0.82,0,1
8,11/4/11,2011,11,5,2,0,1,2,0.4,0.4091,0.76,0,2
7,11/4/11,2011,11,5,3,0,1,2,0.38,0.3939,0.87,0.1642,1
6,11/4/11,2011,11,5,4,0,1,2,0.38,0.3939,0.87,0.0896,1
23,11/4/11,2011,11,5,5,0,1,2,0.38,0.3939,0.87,0,0
64,11/4/11,2011,11,5,6,0,1,2,0.38,0.3939,0.87,0.0896,2
235,11/4/11,2011,11,5,7,0,1,2,0.4,0.4091,0.86,0.2239,10
387,11/4/11,2011,11,5,8,0,1,2,0.4,0.4091,0.87,0.3582,8
239,11/4/11,2011,11,5,9,0,1,2,0.42,0.4242,0.71,0.4627,15
115,11/4/11,2011,11,5,10,0,1,2,0.42,0.4242,0.71,0.3284,19
128,11/4/11,2011,11,5,11,0,1,2,0.44,0.4394,0.67,0.4478,34
153,11/4/11,2011,11,5,12,0,1,2,0.48,0.4697,0.55,0.4925,44
161,11/4/11,2011,11,5,13,0,1,1,0.44,0.4394,0.51,0.4179,33
147,11/4/11,2011,11,5,14,0,1,1,0.44,0.4394,0.47,0.2985,54
192,11/4/11,2011,11,5,15,0,1,1,0.46,0.4545,0.44,0.3881,45
237,11/4/11,2011,11,5,16,0,1,1,0.46,0.4545,0.36,0.3881,53
438,11/4/11,2011,11,5,17,0,1,1,0.42,0.4242,0.38,0.3582,42
339,11/4/11,2011,11,5,18,0,1,1,0.42,0.4242,0.32,0.4627,35
182,11/4/11,2011,11,5,19,0,1,1,0.4,0.4091,0.37,0.3582,14
171,11/4/11,2011,11,5,20,0,1,1,0.36,0.3333,0.43,0.2836,15
115,11/4/11,2011,11,5,21,0,1,1,0.34,0.3182,0.46,0.2537,8
109,11/4/11,2011,11,5,22,0,1,1,0.34,0.303,0.46,0.3284,6
72,11/4/11,2011,11,5,23,0,1,1,0.32,0.303,0.49,0.3284,17
48,11/5/11,2011,11,6,0,0,0,1,0.32,0.2879,0.45,0.3582,4
57,11/5/11,2011,11,6,1,0,0,1,0.32,0.303,0.45,0.2985,5
24,11/5/11,2011,11,6,2,0,0,1,0.3,0.2727,0.52,0.3284,7
8,11/5/11,2011,11,6,3,0,0,1,0.3,0.2727,0.52,0.2985,0
5,11/5/11,2011,11,6,4,0,0,1,0.28,0.2576,0.56,0.3284,3
2,11/5/11,2011,11,6,5,0,0,1,0.26,0.2273,0.6,0.3284,0
20,11/5/11,2011,11,6,6,0,0,1,0.26,0.2424,0.6,0.2537,3
31,11/5/11,2011,11,6,7,0,0,1,0.26,0.2424,0.6,0.2836,3
80,11/5/11,2011,11,6,8,0,0,1,0.28,0.2576,0.56,0.3284,4
111,11/5/11,2011,11,6,9,0,0,1,0.3,0.2727,0.56,0.2985,30
171,11/5/11,2011,11,6,10,0,0,1,0.32,0.303,0.53,0.2537,56
169,11/5/11,2011,11,6,11,0,0,1,0.36,0.3636,0.46,0.1045,69
235,11/5/11,2011,11,6,12,0,0,1,0.36,0.3485,0.46,0.1642,137
207,11/5/11,2011,11,6,13,0,0,1,0.4,0.4091,0.37,0.1045,148
227,11/5/11,2011,11,6,14,0,0,1,0.42,0.4242,0.35,0.1343,159
202,11/5/11,2011,11,6,15,0,0,1,0.4,0.4091,0.37,0.194,141
207,11/5/11,2011,11,6,16,0,0,1,0.4,0.4091,0.4,0.2239,128
234,11/5/11,2011,11,6,17,0,0,1,0.38,0.3939,0.4,0.1642,100
185,11/5/11,2011,11,6,18,0,0,1,0.36,0.3636,0.5,0.0896,52
159,11/5/11,2011,11,6,19,0,0,1,0.34,0.3636,0.53,0,45
136,11/5/11,2011,11,6,20,0,0,1,0.32,0.3485,0.66,0,29
99,11/5/11,2011,11,6,21,0,0,1,0.32,0.3485,0.66,0,19
72,11/5/11,2011,11,6,22,0,0,1,0.3,0.3333,0.65,0,10
81,11/5/11,2011,11,6,23,0,0,1,0.28,0.3182,0.7,0,4
65,11/6/11,2011,11,0,0,0,0,1,0.28,0.3182,0.75,0,10
104,11/6/11,2011,11,0,1,0,0,1,0.26,0.303,0.81,0,11
23,11/6/11,2011,11,0,2,0,0,1,0.26,0.303,0.81,0,6
4,11/6/11,2011,11,0,3,0,0,1,0.24,0.2879,0.87,0,5
6,11/6/11,2011,11,0,4,0,0,1,0.24,0.2879,0.87,0,0
5,11/6/11,2011,11,0,5,0,0,1,0.24,0.2424,0.87,0.1343,0
11,11/6/11,2011,11,0,6,0,0,1,0.26,0.2879,0.81,0.0896,5
24,11/6/11,2011,11,0,7,0,0,1,0.26,0.2727,0.87,0.1045,4
71,11/6/11,2011,11,0,8,0,0,2,0.28,0.303,0.87,0.0896,19
134,11/6/11,2011,11,0,9,0,0,2,0.3,0.3182,0.75,0.0896,36
186,11/6/11,2011,11,0,10,0,0,1,0.36,0.3636,0.66,0.0896,76
216,11/6/11,2011,11,0,11,0,0,1,0.42,0.4242,0.58,0.0896,104
226,11/6/11,2011,11,0,12,0,0,1,0.44,0.4394,0.54,0,120
209,11/6/11,2011,11,0,13,0,0,1,0.46,0.4545,0.51,0.1642,105
219,11/6/11,2011,11,0,14,0,0,1,0.46,0.4545,0.55,0.194,101
210,11/6/11,2011,11,0,15,0,0,1,0.48,0.4697,0.51,0.194,96
263,11/6/11,2011,11,0,16,0,0,1,0.46,0.4545,0.55,0.2239,84
185,11/6/11,2011,11,0,17,0,0,1,0.44,0.4394,0.62,0.1642,71
146,11/6/11,2011,11,0,18,0,0,1,0.42,0.4242,0.71,0.1045,39
130,11/6/11,2011,11,0,19,0,0,1,0.38,0.3939,0.76,0.194,21
100,11/6/11,2011,11,0,20,0,0,1,0.36,0.3636,0.81,0.1045,16
77,11/6/11,2011,11,0,21,0,0,1,0.36,0.3636,0.81,0.0896,11
40,11/6/11,2011,11,0,22,0,0,1,0.36,0.3788,0.87,0,5
43,11/6/11,2011,11,0,23,0,0,1,0.34,0.3485,0.87,0.0896,7
14,11/7/11,2011,11,1,0,0,1,1,0.34,0.3636,0.87,0,1
6,11/7/11,2011,11,1,1,0,1,1,0.34,0.3636,0.87,0,2
2,11/7/11,2011,11,1,2,0,1,1,0.32,0.3485,0.93,0,0
3,11/7/11,2011,11,1,3,0,1,1,0.32,0.3485,0.93,0,0
4,11/7/11,2011,11,1,4,0,1,1,0.32,0.3485,0.93,0,2
25,11/7/11,2011,11,1,5,0,1,1,0.3,0.3333,0.93,0,1
97,11/7/11,2011,11,1,6,0,1,2,0.28,0.3182,0.93,0,2
305,11/7/11,2011,11,1,7,0,1,2,0.28,0.3182,0.93,0,6
397,11/7/11,2011,11,1,8,0,1,2,0.3,0.3182,1,0.0896,13
156,11/7/11,2011,11,1,9,0,1,2,0.34,0.3333,1,0.1343,18
95,11/7/11,2011,11,1,10,0,1,1,0.36,0.3485,0.93,0.1343,28
100,11/7/11,2011,11,1,11,0,1,1,0.42,0.4242,0.77,0.1045,28
158,11/7/11,2011,11,1,12,0,1,1,0.46,0.4545,0.67,0,21
157,11/7/11,2011,11,1,13,0,1,1,0.54,0.5152,0.49,0.0896,32
115,11/7/11,2011,11,1,14,0,1,1,0.56,0.5303,0.37,0.1642,30
132,11/7/11,2011,11,1,15,0,1,1,0.56,0.5303,0.37,0.1045,38
255,11/7/11,2011,11,1,16,0,1,1,0.52,0.5,0.45,0,40
489,11/7/11,2011,11,1,17,0,1,1,0.5,0.4848,0.45,0.1642,39
407,11/7/11,2011,11,1,18,0,1,1,0.46,0.4545,0.59,0.1045,18
280,11/7/11,2011,11,1,19,0,1,1,0.46,0.4545,0.59,0,20
187,11/7/11,2011,11,1,20,0,1,1,0.4,0.4091,0.71,0,17
129,11/7/11,2011,11,1,21,0,1,1,0.38,0.3939,0.82,0.1045,10
102,11/7/11,2011,11,1,22,0,1,1,0.36,0.3636,0.81,0.0896,6
47,11/7/11,2011,11,1,23,0,1,1,0.36,0.3636,0.87,0.0896,1
18,11/8/11,2011,11,2,0,0,1,1,0.34,0.3485,0.87,0.0896,0
8,11/8/11,2011,11,2,1,0,1,1,0.32,0.3333,0.93,0.1045,3
1,11/8/11,2011,11,2,2,0,1,1,0.32,0.3485,0.87,0,0
3,11/8/11,2011,11,2,3,0,1,1,0.32,0.3485,0.87,0,0
4,11/8/11,2011,11,2,4,0,1,1,0.3,0.3333,0.87,0,0
17,11/8/11,2011,11,2,5,0,1,1,0.3,0.3182,0.87,0.0896,1
96,11/8/11,2011,11,2,6,0,1,1,0.3,0.3333,0.87,0,3
316,11/8/11,2011,11,2,7,0,1,1,0.3,0.3182,0.87,0.1045,7
455,11/8/11,2011,11,2,8,0,1,1,0.32,0.3333,0.93,0.1045,11
177,11/8/11,2011,11,2,9,0,1,1,0.36,0.3788,0.87,0,14
104,11/8/11,2011,11,2,10,0,1,1,0.42,0.4242,0.71,0.0896,25
126,11/8/11,2011,11,2,11,0,1,1,0.46,0.4545,0.63,0.1343,21
175,11/8/11,2011,11,2,12,0,1,1,0.52,0.5,0.52,0.1343,28
165,11/8/11,2011,11,2,13,0,1,1,0.54,0.5152,0.49,0.1642,31
129,11/8/11,2011,11,2,14,0,1,1,0.56,0.5303,0.46,0.1045,32
155,11/8/11,2011,11,2,15,0,1,1,0.58,0.5455,0.46,0.1045,33
250,11/8/11,2011,11,2,16,0,1,1,0.56,0.5303,0.46,0.1343,39
459,11/8/11,2011,11,2,17,0,1,1,0.52,0.5,0.43,0.1642,40
432,11/8/11,2011,11,2,18,0,1,1,0.48,0.4697,0.55,0.1343,30
264,11/8/11,2011,11,2,19,0,1,1,0.46,0.4545,0.59,0,14
169,11/8/11,2011,11,2,20,0,1,1,0.4,0.4091,0.76,0,12
166,11/8/11,2011,11,2,21,0,1,1,0.4,0.4091,0.76,0,16
95,11/8/11,2011,11,2,22,0,1,1,0.36,0.3788,0.87,0,13
45,11/8/11,2011,11,2,23,0,1,1,0.36,0.3788,0.81,0,3
13,11/9/11,2011,11,3,0,0,1,1,0.36,0.3788,0.87,0,0
10,11/9/11,2011,11,3,1,0,1,1,0.34,0.3636,0.87,0,0
5,11/9/11,2011,11,3,2,0,1,1,0.32,0.3485,0.93,0,0
4,11/9/11,2011,11,3,3,0,1,1,0.32,0.3485,0.93,0,0
4,11/9/11,2011,11,3,4,0,1,1,0.32,0.3485,0.87,0,0
28,11/9/11,2011,11,3,5,0,1,1,0.3,0.3333,0.87,0,0
98,11/9/11,2011,11,3,6,0,1,1,0.3,0.3333,0.87,0,0
300,11/9/11,2011,11,3,7,0,1,1,0.3,0.3333,0.87,0,0
437,11/9/11,2011,11,3,8,0,1,1,0.32,0.3485,0.93,0,19
197,11/9/11,2011,11,3,9,0,1,1,0.34,0.3636,0.93,0,22
89,11/9/11,2011,11,3,10,0,1,1,0.4,0.4091,0.76,0.1045,16
131,11/9/11,2011,11,3,11,0,1,1,0.46,0.4545,0.67,0.1642,21
156,11/9/11,2011,11,3,12,0,1,1,0.5,0.4848,0.51,0.1642,24
136,11/9/11,2011,11,3,13,0,1,1,0.5,0.4848,0.51,0.1642,31
153,11/9/11,2011,11,3,14,0,1,1,0.52,0.5,0.48,0.1642,26
130,11/9/11,2011,11,3,15,0,1,1,0.52,0.5,0.45,0.2239,21
257,11/9/11,2011,11,3,16,0,1,1,0.52,0.5,0.48,0.194,24
458,11/9/11,2011,11,3,17,0,1,1,0.46,0.4545,0.63,0.1045,27
387,11/9/11,2011,11,3,18,0,1,1,0.44,0.4394,0.67,0.1045,21
292,11/9/11,2011,11,3,19,0,1,1,0.44,0.4394,0.72,0.1045,12
201,11/9/11,2011,11,3,20,0,1,1,0.44,0.4394,0.77,0,18
152,11/9/11,2011,11,3,21,0,1,1,0.4,0.4091,0.87,0,9
105,11/9/11,2011,11,3,22,0,1,1,0.4,0.4091,0.87,0,9
61,11/9/11,2011,11,3,23,0,1,1,0.38,0.3939,0.87,0,5
24,11/10/11,2011,11,4,0,0,1,1,0.4,0.4091,0.87,0,0
10,11/10/11,2011,11,4,1,0,1,2,0.4,0.4091,0.87,0,1
5,11/10/11,2011,11,4,2,0,1,2,0.38,0.3939,0.94,0,0
11,11/10/11,2011,11,4,3,0,1,1,0.38,0.3939,0.94,0.0896,0
2,11/10/11,2011,11,4,4,0,1,1,0.38,0.3939,0.94,0.0896,1
22,11/10/11,2011,11,4,5,0,1,2,0.36,0.3485,1,0.1343,1
110,11/10/11,2011,11,4,6,0,1,2,0.36,0.3485,1,0.1343,4
266,11/10/11,2011,11,4,7,0,1,2,0.38,0.3939,0.94,0.1642,6
418,11/10/11,2011,11,4,8,0,1,2,0.4,0.4091,0.94,0.0896,18
188,11/10/11,2011,11,4,9,0,1,2,0.42,0.4242,0.94,0.1045,23
100,11/10/11,2011,11,4,10,0,1,2,0.44,0.4394,0.88,0.2239,17
99,11/10/11,2011,11,4,11,0,1,2,0.46,0.4545,0.67,0.3881,9
149,11/10/11,2011,11,4,12,0,1,2,0.42,0.4242,0.67,0.3582,18
87,11/10/11,2011,11,4,13,0,1,3,0.36,0.3333,0.81,0.3582,9
58,11/10/11,2011,11,4,14,0,1,3,0.36,0.3333,0.87,0.2836,6
57,11/10/11,2011,11,4,15,0,1,3,0.36,0.3333,0.81,0.2985,5
67,11/10/11,2011,11,4,16,0,1,3,0.36,0.3485,0.81,0.2239,6
168,11/10/11,2011,11,4,17,0,1,3,0.36,0.3485,0.81,0.2239,9
263,11/10/11,2011,11,4,18,0,1,2,0.36,0.3485,0.81,0.1642,10
192,11/10/11,2011,11,4,19,0,1,2,0.36,0.3485,0.71,0.2239,19
160,11/10/11,2011,11,4,20,0,1,2,0.36,0.3333,0.62,0.2836,8
130,11/10/11,2011,11,4,21,0,1,1,0.36,0.3333,0.57,0.2537,6
84,11/10/11,2011,11,4,22,0,1,1,0.36,0.3333,0.53,0.2836,5
73,11/10/11,2011,11,4,23,0,1,2,0.34,0.3333,0.57,0.1642,9
56,11/11/11,2011,11,5,0,1,0,1,0.34,0.3182,0.53,0.2537,10
16,11/11/11,2011,11,5,1,1,0,1,0.32,0.303,0.57,0.3284,3
10,11/11/11,2011,11,5,2,1,0,1,0.32,0.2879,0.57,0.2836,1
6,11/11/11,2011,11,5,3,1,0,1,0.3,0.2879,0.61,0.194,0
8,11/11/11,2011,11,5,4,1,0,1,0.3,0.2879,0.61,0.194,0
13,11/11/11,2011,11,5,5,1,0,1,0.3,0.2879,0.49,0.2537,0
46,11/11/11,2011,11,5,6,1,0,1,0.28,0.2576,0.45,0.3284,0
116,11/11/11,2011,11,5,7,1,0,1,0.28,0.2727,0.45,0.2537,5
249,11/11/11,2011,11,5,8,1,0,1,0.3,0.2727,0.42,0.3582,9
186,11/11/11,2011,11,5,9,1,0,1,0.32,0.2879,0.45,0.4478,15
162,11/11/11,2011,11,5,10,1,0,1,0.32,0.2727,0.42,0.5522,38
150,11/11/11,2011,11,5,11,1,0,1,0.34,0.2879,0.42,0.4925,20
198,11/11/11,2011,11,5,12,1,0,1,0.34,0.2879,0.42,0.4627,41
179,11/11/11,2011,11,5,13,1,0,1,0.38,0.3939,0.37,0.5522,57
183,11/11/11,2011,11,5,14,1,0,1,0.38,0.3939,0.37,0.4627,64
187,11/11/11,2011,11,5,15,1,0,1,0.36,0.3333,0.37,0.4179,29
189,11/11/11,2011,11,5,16,1,0,1,0.36,0.3333,0.34,0.3284,49
286,11/11/11,2011,11,5,17,1,0,1,0.34,0.303,0.39,0.3284,24
185,11/11/11,2011,11,5,18,1,0,1,0.34,0.3182,0.39,0.2537,23
182,11/11/11,2011,11,5,19,1,0,1,0.32,0.3182,0.39,0.1642,17
97,11/11/11,2011,11,5,20,1,0,1,0.32,0.3182,0.39,0.194,12
79,11/11/11,2011,11,5,21,1,0,1,0.3,0.303,0.45,0.1642,4
78,11/11/11,2011,11,5,22,1,0,1,0.32,0.3182,0.39,0.194,13
67,11/11/11,2011,11,5,23,1,0,1,0.3,0.3182,0.45,0.0896,6
52,11/12/11,2011,11,6,0,0,0,1,0.24,0.2424,0.6,0.1343,12
45,11/12/11,2011,11,6,1,0,0,1,0.24,0.2424,0.6,0.1343,9
39,11/12/11,2011,11,6,2,0,0,1,0.24,0.2576,0.65,0.0896,7
13,11/12/11,2011,11,6,3,0,0,1,0.24,0.2424,0.7,0.1343,4
7,11/12/11,2011,11,6,4,0,0,1,0.2,0.2121,0.8,0.1343,0
3,11/12/11,2011,11,6,5,0,0,1,0.22,0.2576,0.75,0.0896,1
7,11/12/11,2011,11,6,6,0,0,1,0.22,0.2273,0.75,0.1642,0
24,11/12/11,2011,11,6,7,0,0,1,0.22,0.2273,0.75,0.194,3
87,11/12/11,2011,11,6,8,0,0,1,0.26,0.2576,0.7,0.194,14
142,11/12/11,2011,11,6,9,0,0,1,0.3,0.303,0.61,0.1642,18
170,11/12/11,2011,11,6,10,0,0,1,0.34,0.3182,0.61,0.2836,62
213,11/12/11,2011,11,6,11,0,0,1,0.38,0.3939,0.54,0.2836,102
224,11/12/11,2011,11,6,12,0,0,1,0.44,0.4394,0.44,0.2836,142
225,11/12/11,2011,11,6,13,0,0,1,0.48,0.4697,0.36,0.2836,128
244,11/12/11,2011,11,6,14,0,0,1,0.5,0.4848,0.36,0.2985,191
221,11/12/11,2011,11,6,15,0,0,1,0.52,0.5,0.29,0.2836,165
224,11/12/11,2011,11,6,16,0,0,1,0.52,0.5,0.32,0.2537,137
193,11/12/11,2011,11,6,17,0,0,1,0.5,0.4848,0.34,0.2537,92
150,11/12/11,2011,11,6,18,0,0,1,0.42,0.4242,0.58,0.194,53
139,11/12/11,2011,11,6,19,0,0,1,0.42,0.4242,0.5,0.2537,32
101,11/12/11,2011,11,6,20,0,0,1,0.42,0.4242,0.5,0.2836,31
103,11/12/11,2011,11,6,21,0,0,1,0.42,0.4242,0.47,0.2836,19
88,11/12/11,2011,11,6,22,0,0,1,0.42,0.4242,0.47,0.2537,30
78,11/12/11,2011,11,6,23,0,0,1,0.4,0.4091,0.58,0.1642,23
61,11/13/11,2011,11,0,0,0,0,2,0.4,0.4091,0.58,0.194,12
58,11/13/11,2011,11,0,1,0,0,2,0.36,0.3485,0.66,0.194,13
48,11/13/11,2011,11,0,2,0,0,1,0.36,0.3636,0.57,0.1045,9
20,11/13/11,2011,11,0,3,0,0,2,0.36,0.3485,0.62,0.1343,8
5,11/13/11,2011,11,0,4,0,0,2,0.36,0.3485,0.62,0.1343,1
3,11/13/11,2011,11,0,5,0,0,1,0.34,0.3333,0.61,0.1642,2
18,11/13/11,2011,11,0,6,0,0,1,0.34,0.3333,0.66,0.1343,5
30,11/13/11,2011,11,0,7,0,0,1,0.34,0.3182,0.66,0.2239,13
55,11/13/11,2011,11,0,8,0,0,1,0.34,0.3485,0.66,0.0896,24
97,11/13/11,2011,11,0,9,0,0,1,0.4,0.4091,0.54,0.2836,38
178,11/13/11,2011,11,0,10,0,0,1,0.44,0.4394,0.44,0.3284,63
187,11/13/11,2011,11,0,11,0,0,1,0.46,0.4545,0.4,0.4179,108
242,11/13/11,2011,11,0,12,0,0,2,0.52,0.5,0.29,0.4179,112
234,11/13/11,2011,11,0,13,0,0,2,0.52,0.5,0.29,0.4179,105
263,11/13/11,2011,11,0,14,0,0,2,0.54,0.5152,0.28,0.4925,108
221,11/13/11,2011,11,0,15,0,0,2,0.5,0.4848,0.42,0.3284,89
226,11/13/11,2011,11,0,16,0,0,2,0.54,0.5152,0.28,0.3881,93
187,11/13/11,2011,11,0,17,0,0,1,0.52,0.5,0.27,0.3284,44
155,11/13/11,2011,11,0,18,0,0,1,0.52,0.5,0.27,0.3284,35
121,11/13/11,2011,11,0,19,0,0,1,0.5,0.4848,0.29,0.3582,36
115,11/13/11,2011,11,0,20,0,0,1,0.5,0.4848,0.31,0.3582,24
76,11/13/11,2011,11,0,21,0,0,1,0.48,0.4697,0.36,0.2537,19
64,11/13/11,2011,11,0,22,0,0,1,0.48,0.4697,0.41,0.3881,25
49,11/13/11,2011,11,0,23,0,0,1,0.46,0.4545,0.51,0.2985,18
22,11/14/11,2011,11,1,0,0,1,1,0.46,0.4545,0.59,0.2836,8
6,11/14/11,2011,11,1,1,0,1,1,0.46,0.4545,0.63,0.2985,5
10,11/14/11,2011,11,1,2,0,1,1,0.46,0.4545,0.63,0.3582,7
3,11/14/11,2011,11,1,3,0,1,1,0.44,0.4394,0.67,0.2836,4
5,11/14/11,2011,11,1,4,0,1,1,0.44,0.4394,0.67,0.2239,0
19,11/14/11,2011,11,1,5,0,1,2,0.44,0.4394,0.67,0.2537,0
104,11/14/11,2011,11,1,6,0,1,2,0.44,0.4394,0.72,0.2239,10
311,11/14/11,2011,11,1,7,0,1,1,0.44,0.4394,0.72,0.2537,11
425,11/14/11,2011,11,1,8,0,1,2,0.46,0.4545,0.67,0.194,27
204,11/14/11,2011,11,1,9,0,1,2,0.48,0.4697,0.67,0.3284,29
85,11/14/11,2011,11,1,10,0,1,2,0.5,0.4848,0.63,0.2836,26
106,11/14/11,2011,11,1,11,0,1,2,0.54,0.5152,0.6,0.2836,22
166,11/14/11,2011,11,1,12,0,1,1,0.56,0.5303,0.56,0.2985,36
153,11/14/11,2011,11,1,13,0,1,1,0.6,0.6212,0.49,0.3881,50
138,11/14/11,2011,11,1,14,0,1,1,0.62,0.6212,0.46,0.4478,47
142,11/14/11,2011,11,1,15,0,1,1,0.64,0.6212,0.44,0.3284,53
264,11/14/11,2011,11,1,16,0,1,1,0.62,0.6212,0.46,0.4179,51
464,11/14/11,2011,11,1,17,0,1,1,0.62,0.6212,0.46,0.2537,55
460,11/14/11,2011,11,1,18,0,1,1,0.56,0.5303,0.56,0.2836,29
274,11/14/11,2011,11,1,19,0,1,1,0.6,0.6212,0.53,0.2985,28
210,11/14/11,2011,11,1,20,0,1,1,0.6,0.6212,0.53,0.3582,30
176,11/14/11,2011,11,1,21,0,1,1,0.6,0.6212,0.53,0.3582,37
96,11/14/11,2011,11,1,22,0,1,1,0.58,0.5455,0.56,0.3582,17
48,11/14/11,2011,11,1,23,0,1,1,0.56,0.5303,0.64,0.2985,13
15,11/15/11,2011,11,2,0,0,1,1,0.56,0.5303,0.64,0.3582,7
5,11/15/11,2011,11,2,1,0,1,1,0.56,0.5303,0.6,0.2985,5
